timestamp_unix,timestamp_iso,participant_full_id,prv_rmssd_ms,missing_value_reason
1710334260000,2024-03-13T12:51:00Z,288-1-1-114,,worn_during_motion
1710334320000,2024-03-13T12:52:00Z,288-1-1-114,,worn_during_motion
1710334380000,2024-03-13T12:53:00Z,288-1-1-114,,worn_during_motion
1710334440000,2024-03-13T12:54:00Z,288-1-1-114,,worn_during_motion
1710334500000,2024-03-13T12:55:00Z,288-1-1-114,,worn_during_motion
1710334560000,2024-03-13T12:56:00Z,288-1-1-114,,worn_during_motion
1710334620000,2024-03-13T12:57:00Z,288-1-1-114,,worn_during_motion
1710334680000,2024-03-13T12:58:00Z,288-1-1-114,,worn_during_motion
1710334740000,2024-03-13T12:59:00Z,288-1-1-114,,worn_during_motion
1710334800000,2024-03-13T13:00:00Z,288-1-1-114,,worn_during_motion
1710334860000,2024-03-13T13:01:00Z,288-1-1-114,,worn_during_motion
1710334920000,2024-03-13T13:02:00Z,288-1-1-114,,worn_during_motion
1710334980000,2024-03-13T13:03:00Z,288-1-1-114,,worn_during_motion
1710335040000,2024-03-13T13:04:00Z,288-1-1-114,,worn_during_motion
1710335100000,2024-03-13T13:05:00Z,288-1-1-114,,worn_during_motion
1710335160000,2024-03-13T13:06:00Z,288-1-1-114,,worn_during_motion
1710335220000,2024-03-13T13:07:00Z,288-1-1-114,,worn_during_motion
1710335280000,2024-03-13T13:08:00Z,288-1-1-114,,worn_during_motion
1710335340000,2024-03-13T13:09:00Z,288-1-1-114,,worn_during_motion
1710335400000,2024-03-13T13:10:00Z,288-1-1-114,,worn_during_motion
1710335460000,2024-03-13T13:11:00Z,288-1-1-114,,worn_during_motion
1710335520000,2024-03-13T13:12:00Z,288-1-1-114,,worn_during_motion
1710335580000,2024-03-13T13:13:00Z,288-1-1-114,,worn_during_motion
1710335640000,2024-03-13T13:14:00Z,288-1-1-114,,worn_during_motion
1710335700000,2024-03-13T13:15:00Z,288-1-1-114,,worn_during_motion
1710335760000,2024-03-13T13:16:00Z,288-1-1-114,,worn_during_motion
1710335820000,2024-03-13T13:17:00Z,288-1-1-114,,worn_during_motion
1710335880000,2024-03-13T13:18:00Z,288-1-1-114,,worn_during_motion
1710335940000,2024-03-13T13:19:00Z,288-1-1-114,,worn_during_motion
1710336000000,2024-03-13T13:20:00Z,288-1-1-114,48.840412,
1710336060000,2024-03-13T13:21:00Z,288-1-1-114,,worn_during_motion
